daytime,damping,flu_pearson,flu_pearson_p,flu_spearman,flu_spearman_p,ev_pearson,ev_pearson_p,ev_spearman,ev_spearman_p,sars_pearson,sars_pearson_p,sars_spearman,sars_spearman_p
0.15,0.5,0.4653959684503825,2.2468290542219426e-20,0.3729100484261212,4.341457725563869e-13,0.5950863417197214,3.411251158345891e-35,0.3966035444488023,9.558297345609227e-15,0.26927743931245074,2.798967407191321e-07,0.25183930414772504,1.6487353017149935e-06
0.15,0.55,0.4677423884821624,1.368103904567265e-20,0.3735367502766755,3.9401089606428643e-13,0.5971831631365572,1.7211469757864673e-35,0.3979568608692945,7.61436280924594e-15,0.2715303267033568,2.205112542635478e-07,0.2522730972949204,1.580014638141099e-06
0.15,0.6,0.47034713405860346,7.85229731241554e-21,0.3745060547507026,3.389780093478372e-13,0.599473096700322,8.106924389900742e-36,0.3990910820486087,6.288182567534525e-15,0.27406616535973916,1.6816168211220114e-07,0.25218537512679257,1.5936864075865604e-06
0.15,0.65,0.47326976946611676,4.187759792537476e-21,0.3757291545342558,2.801663113735592e-13,0.6019958883831549,3.5122625411798674e-36,0.4004795584983649,4.9699599481843925e-15,0.2769567115235998,1.2305341349802612e-07,0.25166968119104755,1.676377021985551e-06
0.15,0.7,0.476594816617125,2.0331761275552155e-21,0.37751021117020533,2.1197504971522825e-13,0.6048086802922857,1.3700380113005186e-36,0.4025331799723141,3.5023267963416797e-15,0.28030482137858187,8.531541058154859e-08,0.2521885869224219,1.5931838485212966e-06
0.15,0.75,0.48044919624328175,8.71165233884201e-22,0.3805567369559196,1.310280804792067e-13,0.6080002367134396,4.654477354186964e-37,0.4062256724573657,1.8552700022940855e-15,0.28426560727000455,5.496874828015885e-08,0.25354215804298585,1.3943607698552456e-06
0.15,0.8,0.4850391823782387,3.130848283959975e-22,0.3847026215285027,6.753559878131092e-14,0.6117241531772686,1.3003013847744846e-37,0.4125554429021478,6.128352150401961e-16,0.28908972354700163,3.188247375120566e-08,0.25570188986652836,1.1254418033035213e-06
0.15,0.85,0.4907416934828473,8.59190691167518e-23,0.3920445873317724,2.0404568685500558e-14,0.6162901688115747,2.6598788388805964e-38,0.42085059004155,1.3845506499345289e-16,0.2952253471002837,1.57109606063825e-08,0.25812579188058876,8.828477858220421e-07
0.15,0.9,0.4983886584243108,1.4599150802614034e-23,0.40448574844738694,2.5053170635970393e-15,0.6224815747234811,2.965672009246826e-39,0.4359800195750549,8.244103859300566e-18,0.30361827756471277,5.806192720399393e-09,0.26354248520956647,5.086355555115976e-07
0.15,0.95,0.5106004901696419,7.837586386189123e-25,0.42784894651524,3.821417246520788e-17,0.6331899756844493,5.929191146731288e-41,0.4682165268763101,1.2370328626939137e-20,0.31704327062625104,1.1047941398927857e-09,0.2764625353404956,1.298353444649323e-07
